REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019-01-10 02:30:00,6544.93,61.22,TRADE
NSW1,2019-01-10 03:00:00,6552.12,60.64,TRADE
NSW1,2019-01-10 03:30:00,6516.42,59.69,TRADE
NSW1,2019-01-10 04:00:00,6555.17,60.43,TRADE
NSW1,2019-01-10 04:30:00,6751.58,67.14,TRADE
NSW1,2019-01-10 05:00:00,6873.9,66.15,TRADE
NSW1,2019-01-10 05:30:00,7208.03,58.66,TRADE
NSW1,2019-01-10 06:00:00,7538.42,65.98,TRADE
NSW1,2019-01-10 06:30:00,7844.75,81.54,TRADE
NSW1,2019-01-10 07:00:00,8113.69,88.92,TRADE
NSW1,2019-01-10 07:30:00,8376.6,81.9,TRADE
NSW1,2019-01-10 08:00:00,8475.88,78.82,TRADE
NSW1,2019-01-10 08:30:00,8556.41,83.53,TRADE
NSW1,2019-01-10 09:00:00,8599.31,82.82,TRADE
NSW1,2019-01-10 09:30:00,8630.36,85.56,TRADE
NSW1,2019-01-10 10:00:00,8602.15,85.98,TRADE
NSW1,2019-01-10 10:30:00,8600.77,92.68,TRADE
NSW1,2019-01-10 11:00:00,8564.62,94.49,TRADE
NSW1,2019-01-10 11:30:00,8552.06,106.48,TRADE
NSW1,2019-01-10 12:00:00,8548.21,97.9,TRADE
NSW1,2019-01-10 12:30:00,8552.8,99.99,TRADE
NSW1,2019-01-10 13:00:00,8548.84,99.22,TRADE
NSW1,2019-01-10 13:30:00,8614.4,100.59,TRADE
NSW1,2019-01-10 14:00:00,8723.05,108.63,TRADE
NSW1,2019-01-10 14:30:00,8769.22,104.58,TRADE
NSW1,2019-01-10 15:00:00,8820.69,104.14,TRADE
NSW1,2019-01-10 15:30:00,8858.49,103.42,TRADE
NSW1,2019-01-10 16:00:00,8911.51,105.49,TRADE
NSW1,2019-01-10 16:30:00,8945.91,88.33,TRADE
NSW1,2019-01-10 17:00:00,8999.5,98.31,TRADE
NSW1,2019-01-10 17:30:00,8935.57,83.56,TRADE
NSW1,2019-01-10 18:00:00,8924.54,100.38,TRADE
NSW1,2019-01-10 18:30:00,8811.9,82.77,TRADE
NSW1,2019-01-10 19:00:00,8691.23,81.83,TRADE
NSW1,2019-01-10 19:30:00,8668.63,84.15,TRADE
NSW1,2019-01-10 20:00:00,8612.24,81.38,TRADE
NSW1,2019-01-10 20:30:00,8367.87,62.51,TRADE
NSW1,2019-01-10 21:00:00,8146.66,70.35,TRADE
NSW1,2019-01-10 21:30:00,8128.4,73.01,TRADE
NSW1,2019-01-10 22:00:00,7919.44,63.87,TRADE
NSW1,2019-01-10 22:30:00,7863.82,62.34,TRADE
NSW1,2019-01-10 23:00:00,7630.5,58.76,TRADE
NSW1,2019-01-10 23:30:00,7537.91,59.34,TRADE
NSW1,2019-01-11 00:00:00,7339.59,55.82,TRADE
NSW1,2019-01-11 00:30:00,7203.65,53.78,TRADE
NSW1,2019-01-11 01:00:00,7007.13,57.14,TRADE
NSW1,2019-01-11 01:30:00,6745.05,54.72,TRADE
NSW1,2019-01-11 02:00:00,6523.52,49.71,TRADE
NSW1,2019-01-11 02:30:00,6419.09,51.23,TRADE
NSW1,2019-01-11 03:00:00,6386.28,51.18,TRADE
NSW1,2019-01-11 03:30:00,6386.09,51.14,TRADE
NSW1,2019-01-11 04:00:00,6436.2,52.73,TRADE
NSW1,2019-01-11 04:30:00,6643.26,57.51,TRADE
NSW1,2019-01-11 05:00:00,6781.96,51.42,TRADE
NSW1,2019-01-11 05:30:00,7160.76,55.81,TRADE
NSW1,2019-01-11 06:00:00,7496.61,59.04,TRADE
NSW1,2019-01-11 06:30:00,7824.01,63.78,TRADE
NSW1,2019-01-11 07:00:00,8142.84,75.03,TRADE
NSW1,2019-01-11 07:30:00,8327.71,76.17,TRADE
NSW1,2019-01-11 08:00:00,8417.68,83.5,TRADE
NSW1,2019-01-11 08:30:00,8544.0,86.3,TRADE
NSW1,2019-01-11 09:00:00,8632.2,87.08,TRADE
NSW1,2019-01-11 09:30:00,8690.07,92.21,TRADE
NSW1,2019-01-11 10:00:00,8839.56,95.74,TRADE
NSW1,2019-01-11 10:30:00,8830.01,90.08,TRADE
NSW1,2019-01-11 11:00:00,8912.45,92.16,TRADE
NSW1,2019-01-11 11:30:00,8983.68,94.33,TRADE
NSW1,2019-01-11 12:00:00,9165.72,102.61,TRADE
NSW1,2019-01-11 12:30:00,9301.01,108.01,TRADE
NSW1,2019-01-11 13:00:00,9529.65,138.32,TRADE
NSW1,2019-01-11 13:30:00,9768.06,142.01,TRADE
NSW1,2019-01-11 14:00:00,9791.54,124.97,TRADE
NSW1,2019-01-11 14:30:00,9634.56,109.32,TRADE
NSW1,2019-01-11 15:00:00,9606.14,126.14,TRADE
NSW1,2019-01-11 15:30:00,9554.55,113.96,TRADE
NSW1,2019-01-11 16:00:00,9487.59,85.18,TRADE
NSW1,2019-01-11 16:30:00,9496.5,85.17,TRADE
NSW1,2019-01-11 17:00:00,9392.06,83.53,TRADE
NSW1,2019-01-11 17:30:00,9319.83,90.65,TRADE
NSW1,2019-01-11 18:00:00,9262.88,85.96,TRADE
NSW1,2019-01-11 18:30:00,9074.7,80.99,TRADE
NSW1,2019-01-11 19:00:00,8963.73,81.89,TRADE
NSW1,2019-01-11 19:30:00,8897.77,87.16,TRADE
NSW1,2019-01-11 20:00:00,8697.26,81.64,TRADE
NSW1,2019-01-11 20:30:00,8562.02,76.28,TRADE
NSW1,2019-01-11 21:00:00,8367.08,78.75,TRADE
NSW1,2019-01-11 21:30:00,8277.12,82.26,TRADE
NSW1,2019-01-11 22:00:00,8088.2,73.17,TRADE
NSW1,2019-01-11 22:30:00,8043.0,80.24,TRADE
NSW1,2019-01-11 23:00:00,7893.91,71.13,TRADE
NSW1,2019-01-11 23:30:00,7694.37,63.09,TRADE
NSW1,2019-01-12 00:00:00,7556.28,59.27,TRADE
NSW1,2019-01-12 00:30:00,7339.67,56.9,TRADE
NSW1,2019-01-12 01:00:00,7112.97,41.65,TRADE
NSW1,2019-01-12 01:30:00,6748.91,36.75,TRADE
NSW1,2019-01-12 02:00:00,6592.97,54.31,TRADE
NSW1,2019-01-12 02:30:00,6367.38,58.82,TRADE
NSW1,2019-01-12 03:00:00,6341.58,63.64,TRADE
NSW1,2019-01-12 03:30:00,6372.09,61.47,TRADE
NSW1,2019-01-12 04:00:00,6368.97,54.39,TRADE
NSW1,2019-01-12 04:30:00,6373.4,59.47,TRADE
NSW1,2019-01-12 05:00:00,6471.64,60.16,TRADE
NSW1,2019-01-12 05:30:00,6545.5,61.59,TRADE
NSW1,2019-01-12 06:00:00,6699.27,60.22,TRADE
NSW1,2019-01-12 06:30:00,6944.27,61.29,TRADE
NSW1,2019-01-12 07:00:00,7192.76,77.58,TRADE
NSW1,2019-01-12 07:30:00,7397.2,74.5,TRADE
NSW1,2019-01-12 08:00:00,7645.06,89.11,TRADE
NSW1,2019-01-12 08:30:00,7885.06,85.53,TRADE
NSW1,2019-01-12 09:00:00,7924.19,71.9,TRADE
NSW1,2019-01-12 09:30:00,8031.76,76.44,TRADE
NSW1,2019-01-12 10:00:00,8066.5,77.78,TRADE
NSW1,2019-01-12 10:30:00,8288.87,82.53,TRADE
NSW1,2019-01-12 11:00:00,8390.1,81.69,TRADE
NSW1,2019-01-12 11:30:00,8570.6,78.8,TRADE
NSW1,2019-01-12 12:00:00,8815.62,82.8,TRADE
NSW1,2019-01-12 12:30:00,8989.71,93.98,TRADE
NSW1,2019-01-12 13:00:00,9241.23,110.3,TRADE
NSW1,2019-01-12 13:30:00,9451.14,120.47,TRADE
NSW1,2019-01-12 14:00:00,9659.54,98.15,TRADE
NSW1,2019-01-12 14:30:00,9865.42,124.31,TRADE
NSW1,2019-01-12 15:00:00,10045.57,113.84,TRADE
NSW1,2019-01-12 15:30:00,10264.55,107.52,TRADE
NSW1,2019-01-12 16:00:00,10471.58,144.83,TRADE
NSW1,2019-01-12 16:30:00,10584.4,133.34,TRADE
NSW1,2019-01-12 17:00:00,10751.63,143.4,TRADE
NSW1,2019-01-12 17:30:00,10682.57,118.98,TRADE
NSW1,2019-01-12 18:00:00,10643.41,115.01,TRADE
NSW1,2019-01-12 18:30:00,10503.48,115.45,TRADE
NSW1,2019-01-12 19:00:00,10298.99,181.83,TRADE
NSW1,2019-01-12 19:30:00,10072.1,126.55,TRADE
NSW1,2019-01-12 20:00:00,9979.48,113.9,TRADE
NSW1,2019-01-12 20:30:00,9729.87,108.21,TRADE
NSW1,2019-01-12 21:00:00,9412.19,108.88,TRADE
NSW1,2019-01-12 21:30:00,9097.47,87.31,TRADE
NSW1,2019-01-12 22:00:00,8811.68,70.83,TRADE
NSW1,2019-01-12 22:30:00,8545.45,63.26,TRADE
NSW1,2019-01-12 23:00:00,8176.74,65.74,TRADE
NSW1,2019-01-12 23:30:00,7838.54,65.41,TRADE
NSW1,2019-01-13 00:00:00,7617.34,60.61,TRADE
NSW1,2019-01-13 00:30:00,7315.74,57.61,TRADE
NSW1,2019-01-13 01:00:00,7111.84,58.63,TRADE
NSW1,2019-01-13 01:30:00,6876.22,61.24,TRADE
NSW1,2019-01-13 02:00:00,6706.41,57.7,TRADE
NSW1,2019-01-13 02:30:00,6535.3,53.93,TRADE
NSW1,2019-01-13 03:00:00,6428.54,55.27,TRADE
NSW1,2019-01-13 03:30:00,6398.75,66.12,TRADE
NSW1,2019-01-13 04:00:00,6381.0,57.6,TRADE
NSW1,2019-01-13 04:30:00,6384.96,61.31,TRADE
NSW1,2019-01-13 05:00:00,6438.31,56.01,TRADE
NSW1,2019-01-13 05:30:00,6433.52,52.81,TRADE
NSW1,2019-01-13 06:00:00,6523.82,53.57,TRADE
NSW1,2019-01-13 06:30:00,6657.92,60.22,TRADE
NSW1,2019-01-13 07:00:00,6859.55,59.52,TRADE
NSW1,2019-01-13 07:30:00,7033.65,56.18,TRADE
NSW1,2019-01-13 08:00:00,7125.57,48.74,TRADE
NSW1,2019-01-13 08:30:00,7310.49,51.18,TRADE
NSW1,2019-01-13 09:00:00,7456.25,49.25,TRADE
NSW1,2019-01-13 09:30:00,7573.61,50.0,TRADE
NSW1,2019-01-13 10:00:00,7603.4,49.58,TRADE
NSW1,2019-01-13 10:30:00,7669.6,46.32,TRADE
NSW1,2019-01-13 11:00:00,7695.86,48.82,TRADE
NSW1,2019-01-13 11:30:00,7763.71,43.4,TRADE
NSW1,2019-01-13 12:00:00,7898.09,63.73,TRADE
NSW1,2019-01-13 12:30:00,7925.9,62.42,TRADE
NSW1,2019-01-13 13:00:00,8013.52,55.71,TRADE
NSW1,2019-01-13 13:30:00,8095.45,59.36,TRADE
NSW1,2019-01-13 14:00:00,8197.51,65.33,TRADE
NSW1,2019-01-13 14:30:00,8386.5,52.71,TRADE
NSW1,2019-01-13 15:00:00,8501.42,63.75,TRADE
NSW1,2019-01-13 15:30:00,8665.46,88.16,TRADE
NSW1,2019-01-13 16:00:00,8754.99,100.64,TRADE
NSW1,2019-01-13 16:30:00,8826.32,95.17,TRADE
NSW1,2019-01-13 17:00:00,8932.79,101.47,TRADE
NSW1,2019-01-13 17:30:00,8913.8,102.93,TRADE
NSW1,2019-01-13 18:00:00,8937.67,102.92,TRADE
NSW1,2019-01-13 18:30:00,8845.79,104.11,TRADE
NSW1,2019-01-13 19:00:00,8719.72,101.42,TRADE
NSW1,2019-01-13 19:30:00,8650.99,107.76,TRADE
NSW1,2019-01-13 20:00:00,8733.56,109.24,TRADE
NSW1,2019-01-13 20:30:00,8647.17,98.66,TRADE
NSW1,2019-01-13 21:00:00,8399.07,77.98,TRADE
NSW1,2019-01-13 21:30:00,8176.33,62.5,TRADE
NSW1,2019-01-13 22:00:00,8001.24,62.06,TRADE
NSW1,2019-01-13 22:30:00,7841.91,70.76,TRADE
NSW1,2019-01-13 23:00:00,7555.85,61.02,TRADE
NSW1,2019-01-13 23:30:00,7318.04,59.53,TRADE
NSW1,2019-01-14 00:00:00,7164.41,59.52,TRADE
NSW1,2019-01-14 00:30:00,6998.15,59.53,TRADE
NSW1,2019-01-14 01:00:00,6893.76,68.48,TRADE
NSW1,2019-01-14 01:30:00,6704.08,69.28,TRADE
NSW1,2019-01-14 02:00:00,6543.31,65.27,TRADE
NSW1,2019-01-14 02:30:00,6515.44,62.1,TRADE
NSW1,2019-01-14 03:00:00,6462.92,66.57,TRADE
NSW1,2019-01-14 03:30:00,6505.48,72.54,TRADE
NSW1,2019-01-14 04:00:00,6577.27,83.18,TRADE
NSW1,2019-01-14 04:30:00,6827.37,71.91,TRADE
NSW1,2019-01-14 05:00:00,7043.01,71.33,TRADE
NSW1,2019-01-14 05:30:00,7427.67,63.82,TRADE
NSW1,2019-01-14 06:00:00,7766.2,63.69,TRADE
NSW1,2019-01-14 06:30:00,8187.22,88.63,TRADE
NSW1,2019-01-14 07:00:00,8520.71,105.18,TRADE
NSW1,2019-01-14 07:30:00,8817.36,78.03,TRADE
NSW1,2019-01-14 08:00:00,8996.27,94.44,TRADE
NSW1,2019-01-14 08:30:00,9141.49,98.57,TRADE
NSW1,2019-01-14 09:00:00,9193.06,97.05,TRADE
NSW1,2019-01-14 09:30:00,9319.58,110.29,TRADE
NSW1,2019-01-14 10:00:00,9408.26,135.85,TRADE
NSW1,2019-01-14 10:30:00,9497.24,249.6,TRADE
NSW1,2019-01-14 11:00:00,9609.61,133.53,TRADE
NSW1,2019-01-14 11:30:00,9662.21,131.04,TRADE
NSW1,2019-01-14 12:00:00,9802.29,182.13,TRADE
NSW1,2019-01-14 12:30:00,9961.73,259.95,TRADE
NSW1,2019-01-14 13:00:00,10176.29,267.53,TRADE
NSW1,2019-01-14 13:30:00,10387.03,268.53,TRADE
NSW1,2019-01-14 14:00:00,10556.88,259.21,TRADE
NSW1,2019-01-14 14:30:00,10763.37,248.04,TRADE
NSW1,2019-01-14 15:00:00,10955.27,202.29,TRADE
NSW1,2019-01-14 15:30:00,11161.79,263.23,TRADE
NSW1,2019-01-14 16:00:00,11374.44,297.8,TRADE
NSW1,2019-01-14 16:30:00,11496.8,297.67,TRADE
NSW1,2019-01-14 17:00:00,11551.01,258.68,TRADE
NSW1,2019-01-14 17:30:00,11438.71,136.28,TRADE
NSW1,2019-01-14 18:00:00,11387.92,134.82,TRADE
NSW1,2019-01-14 18:30:00,11157.79,135.98,TRADE
NSW1,2019-01-14 19:00:00,10811.73,208.86,TRADE
NSW1,2019-01-14 19:30:00,10623.55,265.17,TRADE
NSW1,2019-01-14 20:00:00,10521.14,257.58,TRADE
NSW1,2019-01-14 20:30:00,10197.29,157.95,TRADE
NSW1,2019-01-14 21:00:00,9824.14,114.92,TRADE
NSW1,2019-01-14 21:30:00,9529.35,115.44,TRADE
NSW1,2019-01-14 22:00:00,9167.37,88.29,TRADE
NSW1,2019-01-14 22:30:00,8957.93,116.16,TRADE
NSW1,2019-01-14 23:00:00,8626.72,99.51,TRADE
NSW1,2019-01-14 23:30:00,8304.44,93.14,TRADE
NSW1,2019-01-15 00:00:00,8103.52,100.91,TRADE
NSW1,2019-01-15 00:30:00,7862.78,96.65,TRADE
NSW1,2019-01-15 01:00:00,7716.0,94.47,TRADE
NSW1,2019-01-15 01:30:00,7383.57,90.5,TRADE
NSW1,2019-01-15 02:00:00,7206.47,81.52,TRADE
NSW1,2019-01-15 02:30:00,7093.77,85.77,TRADE
NSW1,2019-01-15 03:00:00,7014.27,67.84,TRADE
NSW1,2019-01-15 03:30:00,6995.05,80.65,TRADE
NSW1,2019-01-15 04:00:00,6970.36,66.36,TRADE
NSW1,2019-01-15 04:30:00,7197.65,75.91,TRADE
NSW1,2019-01-15 05:00:00,7313.93,73.26,TRADE
NSW1,2019-01-15 05:30:00,7750.16,98.57,TRADE
NSW1,2019-01-15 06:00:00,8026.22,101.46,TRADE
NSW1,2019-01-15 06:30:00,8446.76,113.74,TRADE
NSW1,2019-01-15 07:00:00,8774.91,132.31,TRADE
NSW1,2019-01-15 07:30:00,9107.07,95.44,TRADE
NSW1,2019-01-15 08:00:00,9376.21,116.87,TRADE
NSW1,2019-01-15 08:30:00,9672.28,154.4,TRADE
NSW1,2019-01-15 09:00:00,9802.17,112.39,TRADE
NSW1,2019-01-15 09:30:00,9978.32,177.11,TRADE
NSW1,2019-01-15 10:00:00,10128.7,234.2,TRADE
NSW1,2019-01-15 10:30:00,10405.84,256.91,TRADE
NSW1,2019-01-15 11:00:00,10597.22,254.63,TRADE
NSW1,2019-01-15 11:30:00,10795.83,265.17,TRADE
NSW1,2019-01-15 12:00:00,11068.18,284.16,TRADE
NSW1,2019-01-15 12:30:00,11295.17,299.6,TRADE
NSW1,2019-01-15 13:00:00,11561.25,299.6,TRADE
NSW1,2019-01-15 13:30:00,11745.14,299.6,TRADE
NSW1,2019-01-15 14:00:00,11960.55,299.58,TRADE
NSW1,2019-01-15 14:30:00,12142.36,297.94,TRADE
NSW1,2019-01-15 15:00:00,12447.64,275.25,TRADE
NSW1,2019-01-15 15:30:00,12626.24,295.29,TRADE
NSW1,2019-01-15 16:00:00,12791.01,313.9,TRADE
NSW1,2019-01-15 16:30:00,12903.25,263.6,TRADE
NSW1,2019-01-15 17:00:00,12972.76,297.07,TRADE
NSW1,2019-01-15 17:30:00,12754.12,299.6,TRADE
NSW1,2019-01-15 18:00:00,12657.86,299.6,TRADE
NSW1,2019-01-15 18:30:00,12325.41,299.6,TRADE
NSW1,2019-01-15 19:00:00,12053.92,284.91,TRADE
NSW1,2019-01-15 19:30:00,11737.05,236.89,TRADE
NSW1,2019-01-15 20:00:00,11530.38,215.79,TRADE
NSW1,2019-01-15 20:30:00,11202.7,199.51,TRADE
NSW1,2019-01-15 21:00:00,10716.79,127.46,TRADE
NSW1,2019-01-15 21:30:00,10331.2,125.98,TRADE
NSW1,2019-01-15 22:00:00,9818.19,112.74,TRADE
NSW1,2019-01-15 22:30:00,9529.16,175.67,TRADE
NSW1,2019-01-15 23:00:00,9108.81,111.35,TRADE
NSW1,2019-01-15 23:30:00,8786.21,103.09,TRADE
NSW1,2019-01-16 00:00:00,8501.58,106.23,TRADE
NSW1,2019-01-16 00:30:00,8283.95,102.07,TRADE
NSW1,2019-01-16 01:00:00,8004.58,103.39,TRADE
NSW1,2019-01-16 01:30:00,7681.96,117.33,TRADE
NSW1,2019-01-16 02:00:00,7469.48,118.66,TRADE
NSW1,2019-01-16 02:30:00,7324.51,110.39,TRADE
NSW1,2019-01-16 03:00:00,7220.8,94.76,TRADE
NSW1,2019-01-16 03:30:00,7211.82,118.32,TRADE
NSW1,2019-01-16 04:00:00,7252.0,120.51,TRADE
NSW1,2019-01-16 04:30:00,7394.62,126.48,TRADE
NSW1,2019-01-16 05:00:00,7535.36,122.86,TRADE
NSW1,2019-01-16 05:30:00,7881.41,128.1,TRADE
NSW1,2019-01-16 06:00:00,8255.06,110.47,TRADE
NSW1,2019-01-16 06:30:00,8685.53,164.59,TRADE
NSW1,2019-01-16 07:00:00,9060.48,176.73,TRADE
NSW1,2019-01-16 07:30:00,9462.87,126.5,TRADE
NSW1,2019-01-16 08:00:00,9730.94,112.52,TRADE
NSW1,2019-01-16 08:30:00,10096.36,169.1,TRADE
NSW1,2019-01-16 09:00:00,10343.51,235.19,TRADE
NSW1,2019-01-16 09:30:00,10599.61,192.54,TRADE
NSW1,2019-01-16 10:00:00,10831.28,141.6,TRADE
NSW1,2019-01-16 10:30:00,11130.83,265.85,TRADE
NSW1,2019-01-16 11:00:00,11369.6,288.82,TRADE
NSW1,2019-01-16 11:30:00,11518.35,125.8,TRADE
NSW1,2019-01-16 12:00:00,11779.73,168.13,TRADE
NSW1,2019-01-16 12:30:00,12011.37,258.64,TRADE
NSW1,2019-01-16 13:00:00,12200.25,289.71,TRADE
NSW1,2019-01-16 13:30:00,12353.48,292.37,TRADE
NSW1,2019-01-16 14:00:00,12557.64,278.72,TRADE
NSW1,2019-01-16 14:30:00,12667.15,212.65,TRADE
NSW1,2019-01-16 15:00:00,12875.99,302.54,TRADE
NSW1,2019-01-16 15:30:00,13034.62,295.92,TRADE
NSW1,2019-01-16 16:00:00,13126.55,289.54,TRADE
NSW1,2019-01-16 16:30:00,13270.16,322.03,TRADE
NSW1,2019-01-16 17:00:00,13227.27,337.72,TRADE
NSW1,2019-01-16 17:30:00,12890.62,180.31,TRADE
NSW1,2019-01-16 18:00:00,12836.32,168.23,TRADE
NSW1,2019-01-16 18:30:00,12545.34,182.01,TRADE
NSW1,2019-01-16 19:00:00,12201.35,161.06,TRADE
NSW1,2019-01-16 19:30:00,11836.58,133.79,TRADE
NSW1,2019-01-16 20:00:00,11618.03,164.36,TRADE
NSW1,2019-01-16 20:30:00,11223.38,214.89,TRADE
NSW1,2019-01-16 21:00:00,10718.46,140.76,TRADE
NSW1,2019-01-16 21:30:00,10302.4,108.18,TRADE
NSW1,2019-01-16 22:00:00,9758.02,83.11,TRADE
NSW1,2019-01-16 22:30:00,9408.67,96.33,TRADE
NSW1,2019-01-16 23:00:00,9063.15,104.35,TRADE
NSW1,2019-01-16 23:30:00,8703.93,104.09,TRADE
NSW1,2019-01-17 00:00:00,8438.42,108.08,TRADE
NSW1,2019-01-17 00:30:00,8172.21,109.71,TRADE
NSW1,2019-01-17 01:00:00,7925.98,111.32,TRADE
NSW1,2019-01-17 01:30:00,7636.51,90.28,TRADE
NSW1,2019-01-17 02:00:00,7500.15,116.02,TRADE
NSW1,2019-01-17 02:30:00,7392.84,95.03,TRADE
NSW1,2019-01-17 03:00:00,7308.73,87.35,TRADE
NSW1,2019-01-17 03:30:00,7302.44,114.94,TRADE
NSW1,2019-01-17 04:00:00,7384.57,106.14,TRADE
NSW1,2019-01-17 04:30:00,7570.83,112.99,TRADE
NSW1,2019-01-17 05:00:00,7815.33,118.9,TRADE
NSW1,2019-01-17 05:30:00,8128.45,143.09,TRADE
NSW1,2019-01-17 06:00:00,8504.42,118.71,TRADE
NSW1,2019-01-17 06:30:00,8613.22,146.13,TRADE
NSW1,2019-01-17 07:00:00,9237.21,172.03,TRADE
NSW1,2019-01-17 07:30:00,9610.77,107.02,TRADE
NSW1,2019-01-17 08:00:00,9784.47,109.74,TRADE
NSW1,2019-01-17 08:30:00,10072.48,120.61,TRADE
NSW1,2019-01-17 09:00:00,10287.24,137.55,TRADE
NSW1,2019-01-17 09:30:00,10536.62,120.38,TRADE
NSW1,2019-01-17 10:00:00,10790.99,121.02,TRADE
NSW1,2019-01-17 10:30:00,11031.68,125.17,TRADE
NSW1,2019-01-17 11:00:00,11289.78,129.49,TRADE
NSW1,2019-01-17 11:30:00,11424.6,123.78,TRADE
NSW1,2019-01-17 12:00:00,11680.11,120.04,TRADE
NSW1,2019-01-17 12:30:00,11912.16,260.77,TRADE
NSW1,2019-01-17 13:00:00,12130.35,134.86,TRADE
NSW1,2019-01-17 13:30:00,12340.81,253.26,TRADE
NSW1,2019-01-17 14:00:00,12581.62,282.0,TRADE
NSW1,2019-01-17 14:30:00,12668.56,221.78,TRADE
NSW1,2019-01-17 15:00:00,12870.55,280.2,TRADE
NSW1,2019-01-17 15:30:00,13093.84,223.15,TRADE
NSW1,2019-01-17 16:00:00,13377.47,296.85,TRADE
NSW1,2019-01-17 16:30:00,13475.75,297.65,TRADE
NSW1,2019-01-17 17:00:00,13545.39,302.6,TRADE
NSW1,2019-01-17 17:30:00,13364.15,299.6,TRADE
NSW1,2019-01-17 18:00:00,13208.83,299.6,TRADE
NSW1,2019-01-17 18:30:00,12779.16,244.56,TRADE
NSW1,2019-01-17 19:00:00,12289.81,137.42,TRADE
NSW1,2019-01-17 19:30:00,12095.24,219.99,TRADE
NSW1,2019-01-17 20:00:00,11809.57,214.64,TRADE
NSW1,2019-01-17 20:30:00,11383.02,130.93,TRADE
NSW1,2019-01-17 21:00:00,10809.48,119.96,TRADE
NSW1,2019-01-17 21:30:00,10454.1,117.55,TRADE
NSW1,2019-01-17 22:00:00,9956.41,105.98,TRADE
NSW1,2019-01-17 22:30:00,9573.57,124.15,TRADE
NSW1,2019-01-17 23:00:00,9247.37,135.6,TRADE
NSW1,2019-01-17 23:30:00,8935.03,124.23,TRADE
NSW1,2019-01-18 00:00:00,8660.91,125.04,TRADE
NSW1,2019-01-18 00:30:00,8362.13,104.14,TRADE
NSW1,2019-01-18 01:00:00,8110.52,113.45,TRADE
NSW1,2019-01-18 01:30:00,7804.5,109.54,TRADE
NSW1,2019-01-18 02:00:00,7620.26,118.3,TRADE
NSW1,2019-01-18 02:30:00,7448.81,113.39,TRADE
NSW1,2019-01-18 03:00:00,7417.7,119.74,TRADE
NSW1,2019-01-18 03:30:00,7405.34,123.82,TRADE
NSW1,2019-01-18 04:00:00,7421.37,123.94,TRADE
NSW1,2019-01-18 04:30:00,7580.49,115.99,TRADE
NSW1,2019-01-18 05:00:00,7782.0,117.13,TRADE
NSW1,2019-01-18 05:30:00,8191.16,137.52,TRADE
NSW1,2019-01-18 06:00:00,8487.89,143.73,TRADE
NSW1,2019-01-18 06:30:00,8896.26,114.3,TRADE
NSW1,2019-01-18 07:00:00,9313.4,115.84,TRADE
NSW1,2019-01-18 07:30:00,9612.51,94.2,TRADE
NSW1,2019-01-18 08:00:00,9875.22,94.66,TRADE
NSW1,2019-01-18 08:30:00,10072.53,118.89,TRADE
NSW1,2019-01-18 09:00:00,10235.78,113.82,TRADE
NSW1,2019-01-18 09:30:00,10473.67,120.03,TRADE
NSW1,2019-01-18 10:00:00,10708.02,224.5,TRADE
NSW1,2019-01-18 10:30:00,10890.66,124.61,TRADE
NSW1,2019-01-18 11:00:00,11084.5,111.63,TRADE
NSW1,2019-01-18 11:30:00,11377.05,140.51,TRADE
NSW1,2019-01-18 12:00:00,11596.91,150.29,TRADE
NSW1,2019-01-18 12:30:00,11881.87,184.98,TRADE
NSW1,2019-01-18 13:00:00,12098.17,202.08,TRADE
NSW1,2019-01-18 13:30:00,12275.58,171.24,TRADE
NSW1,2019-01-18 14:00:00,12515.35,277.26,TRADE
NSW1,2019-01-18 14:30:00,12780.55,118.93,TRADE
NSW1,2019-01-18 15:00:00,12976.16,221.73,TRADE
NSW1,2019-01-18 15:30:00,13096.69,156.53,TRADE
NSW1,2019-01-18 16:00:00,13249.45,331.58,TRADE
NSW1,2019-01-18 16:30:00,13267.43,101.51,TRADE
NSW1,2019-01-18 17:00:00,13301.42,179.05,TRADE
NSW1,2019-01-18 17:30:00,13120.67,123.45,TRADE
NSW1,2019-01-18 18:00:00,12984.96,111.27,TRADE
NSW1,2019-01-18 18:30:00,12680.21,104.86,TRADE
NSW1,2019-01-18 19:00:00,12380.26,114.85,TRADE
NSW1,2019-01-18 19:30:00,12190.71,134.52,TRADE
NSW1,2019-01-18 20:00:00,12022.12,128.68,TRADE
NSW1,2019-01-18 20:30:00,11736.28,120.29,TRADE
NSW1,2019-01-18 21:00:00,11343.09,150.92,TRADE
NSW1,2019-01-18 21:30:00,11068.88,130.37,TRADE
NSW1,2019-01-18 22:00:00,10781.16,117.18,TRADE
NSW1,2019-01-18 22:30:00,10412.6,107.01,TRADE
NSW1,2019-01-18 23:00:00,9859.5,110.41,TRADE
NSW1,2019-01-18 23:30:00,9433.01,118.09,TRADE
NSW1,2019-01-19 00:00:00,9034.41,114.32,TRADE
NSW1,2019-01-19 00:30:00,8644.4,102.31,TRADE
NSW1,2019-01-19 01:00:00,8342.84,82.62,TRADE
NSW1,2019-01-19 01:30:00,7940.15,75.85,TRADE
NSW1,2019-01-19 02:00:00,7732.31,72.91,TRADE
NSW1,2019-01-19 02:30:00,7490.97,80.62,TRADE
NSW1,2019-01-19 03:00:00,7449.54,76.24,TRADE
NSW1,2019-01-19 03:30:00,7402.12,66.16,TRADE
NSW1,2019-01-19 04:00:00,7359.82,76.13,TRADE
